ID,tmnode1,App ID,device ID,Counter,Hex payload,Battery,light level,event,Temperature,Time,Frequency,protocol,timestamp,time
(137, 'home-node2', 'F800000000000000',3,25201, 0x0d7000190998,3440,25, 'motion',24.56, '2020-07-26T17:39:02.418071493Z',867.9, 'LORA',2438428172,2020-07-26T17:39:02.412509Z\
(138, 'home-node2', 'F800000000000000',2,25202, 0x0d6a001b0998,3434,27, 'interval',24.56, '2020-07-26T17:39:06.08354474Z',868.1, 'LORA',2442089659,2020-07-26T17:39:06.077425Z\
(139, 'home-node2', 'F800000000000000',2,25203, 0x0d6a0017099f,3434,23, 'interval',24.63, '2020-07-26T17:40:15.33424576Z',868.5, 'LORA',2511340091,2020-07-26T17:40:15.326762Z\
(140, 'home-node2', 'F800000000000000',2,25204, 0x0d6a00170998,3434,23, 'interval',24.56, '2020-07-26T17:41:24.577402367Z',867.7, 'LORA',2580587476,2020-07-26T17:41:24.571629Z\
(141, 'home-node2', 'F800000000000000',2,25205, 0x0d6a0017099f,3434,23, 'interval',24.63, '2020-07-26T17:42:33.839241695Z',867.1, 'LORA',2649836819,2020-07-26T17:42:33.823884Z\
(142, 'home-node2', 'F800000000000000',2,25206, 0x0d6a001909a5,3434,25, 'interval',24.69, '2020-07-26T17:43:43.083580604Z',868.5, 'LORA',2719087651,2020-07-26T17:43:43.075812Z\
(143, 'home-node2', 'F800000000000000',2,25207, 0x0d70001909ab,3440,25, 'interval',24.75, '2020-07-26T17:44:52.341335128Z',867.9, 'LORA',2788341116,2020-07-26T17:44:52.327836Z\
(144, 'home-node2', 'F800000000000000',2,25208, 0x0d6a001909ab,3434,25, 'interval',24.75, '2020-07-26T17:46:01.586896838Z',868.1, 'LORA',2857594763,2020-07-26T17:46:01.581926Z\
(145, 'home-node2', 'F800000000000000',2,25209, 0x0d6a001909b1,3434,25, 'interval',24.81, '2020-07-26T17:47:10.844676262Z',868.5, 'LORA',2926848523,2020-07-26T17:47:10.839736Z\
(146, 'home-node2', 'F800000000000000',2,25210, 0x0d6a001909b1,3434,25, 'interval',24.81, '2020-07-26T17:48:20.100716184Z',867.7, 'LORA',2996103580,2020-07-26T17:48:20.091381Z\
(147, 'home-node2', 'F800000000000000',2,25211, 0x0d6a001909b1,3434,25, 'interval',24.81, '2020-07-26T17:49:29.3513475Z',867.1, 'LORA',3065357659,2020-07-26T17:49:29.342669Z\
(148, 'home-node2', 'F800000000000000',2,25212, 0x0d6a001909b1,3434,25, 'interval',24.81, '2020-07-26T17:50:38.606471321Z',868.5, 'LORA',3134614611,2020-07-26T17:50:38.600326Z\
(149, 'home-node2', 'F800000000000000',2,25213, 0x0d6a001909b1,3434,25, 'interval',24.81, '2020-07-26T17:51:47.867325148Z',867.3, 'LORA',3203870715,2020-07-26T17:51:47.851461Z\
(150, 'home-node2', 'F800000000000000',2,25214, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T17:52:57.126422674Z',867.9, 'LORA',3273128212,2020-07-26T17:52:57.117681Z\
(151, 'home-node2', 'F800000000000000',2,25215, 0x0d6a001909b1,3434,25, 'interval',24.81, '2020-07-26T17:54:06.381441495Z',867.1, 'LORA',3342386187,2020-07-26T17:54:06.375412Z\
(152, 'home-node2', 'F800000000000000',2,25216, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T17:55:15.633768712Z',867.9, 'LORA',3411643356,2020-07-26T17:55:15.623794Z\
(153, 'home-node2', 'F800000000000000',2,25217, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T17:56:24.896309242Z',867.9, 'LORA',3480899620,2020-07-26T17:56:24.880252Z\
(154, 'home-node2', 'F800000000000000',2,25218, 0x0d70001809b1,3440,24, 'interval',24.81, '2020-07-26T17:57:34.158996727Z',867.5, 'LORA',3550157252,2020-07-26T17:57:34.144766Z\
(155, 'home-node2', 'F800000000000000',2,25219, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T17:58:43.412221802Z',868.5, 'LORA',3619413667,2020-07-26T17:58:43.403589Z\
(156, 'home-node2', 'F800000000000000',2,25220, 0x0d6a001709b1,3434,23, 'interval',24.81, '2020-07-26T17:59:52.734791655Z',868.3, 'LORA',3688671787,2020-07-26T17:59:52.657009Z\
(157, 'home-node2', 'F800000000000000',2,25221, 0x0d6a001709b1,3434,23, 'interval',24.81, '2020-07-26T18:01:01.923778057Z',867.3, 'LORA',3757929539,2020-07-26T18:01:01.910441Z\
(158, 'home-node2', 'F800000000000000',2,25222, 0x0d6a001709b1,3434,23, 'interval',24.81, '2020-07-26T18:02:11.178405333Z',867.3, 'LORA',3827185555,2020-07-26T18:02:11.172137Z\
(159, 'home-node2', 'F800000000000000',2,25223, 0x0d6a001709b1,3434,23, 'interval',24.81, '2020-07-26T18:03:20.437488715Z',868.5, 'LORA',3896441811,2020-07-26T18:03:20.427934Z\
(160, 'home-node2', 'F800000000000000',2,25224, 0x0d6a001709b1,3434,23, 'interval',24.81, '2020-07-26T18:04:29.696439596Z',868.3, 'LORA',3965700627,2020-07-26T18:04:29.688956Z\
(161, 'home-node2', 'F800000000000000',2,25225, 0x0d70001709b1,3440,23, 'interval',24.81, '2020-07-26T18:05:38.952291573Z',867.3, 'LORA',4034958723,2020-07-26T18:05:38.94107Z\
(162, 'home-node2', 'F800000000000000',2,25226, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T18:06:48.207830151Z',867.7, 'LORA',4104216140,2020-07-26T18:06:48.199087Z\
(163, 'home-node2', 'F800000000000000',2,25227, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T18:07:57.66805306Z',868.3, 'LORA',4173472587,2020-07-26T18:07:57.459338Z\
(164, 'home-node2', 'F800000000000000',2,25228, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T18:09:06.718043405Z',867.5, 'LORA',4242729676,2020-07-26T18:09:06.711859Z\
(165, 'home-node2', 'F800000000000000',2,25229, 0x0d6a001909ab,3434,25, 'interval',24.75, '2020-07-26T18:10:15.985277295Z',867.1, 'LORA',17019723,2020-07-26T18:10:15.97676Z\
(166, 'home-node2', 'F800000000000000',2,25230, 0x0d6a001809ab,3434,24, 'interval',24.75, '2020-07-26T18:11:25.243422375Z',868.1, 'LORA',86276995,2020-07-26T18:11:25.233784Z\
(167, 'home-node2', 'F800000000000000',2,25231, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T18:12:34.561837424Z',867.5, 'LORA',155533516,2020-07-26T18:12:34.490421Z\
(168, 'home-node2', 'F800000000000000',2,25232, 0x0d6a001809ab,3434,24, 'interval',24.75, '2020-07-26T18:13:43.745968921Z',867.3, 'LORA',224789539,2020-07-26T18:13:43.738036Z\
(169, 'home-node2', 'F800000000000000',3,25233, 0x0d6a001609b1,3434,22, 'motion',24.81, '2020-07-26T18:14:00.169514907Z',867.1, 'LORA',241198051,2020-07-26T18:14:00.150604Z\
(170, 'home-node2', 'F800000000000000',3,25234, 0x0d6a001a09b1,3434,26, 'motion',24.81, '2020-07-26T18:14:05.699756966Z',867.5, 'LORA',246530684,2020-07-26T18:14:05.478355Z\
(171, 'home-node2', 'F800000000000000',2,25235, 0x0d70001b09ab,3440,27, 'interval',24.75, '2020-07-26T18:14:53.006321766Z',868.1, 'LORA',294042659,2020-07-26T18:14:52.997704Z\
(172, 'home-node2', 'F800000000000000',2,25236, 0x0d6a001b09b1,3434,27, 'interval',24.81, '2020-07-26T18:16:02.262211434Z',868.5, 'LORA',363301019,2020-07-26T18:16:02.253374Z\
(173, 'home-node2', 'F800000000000000',2,25237, 0x0d6a001a09ab,3434,26, 'interval',24.75, '2020-07-26T18:17:11.517444202Z',868.3, 'LORA',432555923,2020-07-26T18:17:11.504869Z\
(174, 'home-node2', 'F800000000000000',2,25238, 0x0d6a001a09ab,3434,26, 'interval',24.75, '2020-07-26T18:18:20.784270483Z',868.3, 'LORA',501810067,2020-07-26T18:18:20.758789Z\
(175, 'home-node2', 'F800000000000000',2,25239, 0x0d6a001b09ab,3434,27, 'interval',24.75, '2020-07-26T18:19:30.018825328Z',868.5, 'LORA',571063907,2020-07-26T18:19:30.011688Z\
(176, 'home-node2', 'F800000000000000',2,25240, 0x0d6a001b09ab,3434,27, 'interval',24.75, '2020-07-26T18:20:39.277606299Z',867.3, 'LORA',640316867,2020-07-26T18:20:39.270048Z\
(177, 'home-node2', 'F800000000000000',2,25241, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:21:48.533099868Z',867.7, 'LORA',709572172,2020-07-26T18:21:48.522638Z\
(178, 'home-node2', 'F800000000000000',2,25242, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:22:57.789377737Z',867.1, 'LORA',778824307,2020-07-26T18:22:57.78073Z\
(179, 'home-node2', 'F800000000000000',2,25243, 0x0d6a001c09a5,3434,28, 'interval',24.69, '2020-07-26T18:24:07.033890192Z',868.5, 'LORA',848076715,2020-07-26T18:24:07.027961Z\
(180, 'home-node2', 'F800000000000000',2,25244, 0x0d6a001c09ab,3434,28, 'interval',24.75, '2020-07-26T18:25:17.427461563Z',867.1, 'LORA',917327763,2020-07-26T18:25:16.277781Z\
(181, 'home-node2', 'F800000000000000',2,25245, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:26:25.53714412Z',867.5, 'LORA',986578220,2020-07-26T18:26:25.52989Z\
(182, 'home-node2', 'F800000000000000',2,25246, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:27:34.800370697Z',867.7, 'LORA',1055829844,2020-07-26T18:27:34.781529Z\
(183, 'home-node2', 'F800000000000000',2,25247, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:28:44.039325246Z',868.5, 'LORA',1125081523,2020-07-26T18:28:44.032098Z\
(184, 'home-node2', 'F800000000000000',2,25248, 0x0d6a001b09ab,3434,27, 'interval',24.75, '2020-07-26T18:29:53.348795676Z',868.3, 'LORA',1194332507,2020-07-26T18:29:53.281841Z\
(185, 'home-node2', 'F800000000000000',2,25249, 0x0d6a001909a5,3434,25, 'interval',24.69, '2020-07-26T18:31:02.547582479Z',867.9, 'LORA',1263584972,2020-07-26T18:31:02.541401Z\
(186, 'home-node2', 'F800000000000000',2,25250, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:32:11.792087988Z',868.1, 'LORA',1332834347,2020-07-26T18:32:11.785285Z\
(187, 'home-node2', 'F800000000000000',2,25251, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:33:21.045990614Z',867.3, 'LORA',1402085027,2020-07-26T18:33:21.038613Z\
(188, 'home-node2', 'F800000000000000',2,25252, 0x0d6a001a09a5,3434,26, 'interval',24.69, '2020-07-26T18:34:30.29961334Z',867.3, 'LORA',1471336371,2020-07-26T18:34:30.292929Z\
(189, 'home-node2', 'F800000000000000',2,25253, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:35:39.560262674Z',868.1, 'LORA',1540588411,2020-07-26T18:35:39.541638Z\
(190, 'home-node2', 'F800000000000000',2,25254, 0x0d6a001b09a5,3434,27, 'interval',24.69, '2020-07-26T18:36:48.808240093Z',867.3, 'LORA',1609842659,2020-07-26T18:36:48.795981Z\
(191, 'home-node2', 'F800000000000000',2,25255, 0x0d6a001a09a5,3434,26, 'interval',24.69, '2020-07-26T18:37:58.057255613Z',868.1, 'LORA',1679094651,2020-07-26T18:37:58.050955Z\
(192, 'home-node2', 'F800000000000000',2,25256, 0x0d6a001a09a5,3434,26, 'interval',24.69, '2020-07-26T18:39:07.310726639Z',867.5, 'LORA',1748347156,2020-07-26T18:39:07.303575Z\
(193, 'home-node2', 'F800000000000000',2,25257, 0x0d6a001909a5,3434,25, 'interval',24.69, '2020-07-26T18:40:16.563516964Z',867.9, 'LORA',1817600204,2020-07-26T18:40:16.557275Z\
(194, 'home-node2', 'F800000000000000',2,25258, 0x0d6a001a09a5,3434,26, 'interval',24.69, '2020-07-26T18:41:25.856419835Z',868.3, 'LORA',1886851867,2020-07-26T18:41:25.806848Z\
(195, 'home-node2', 'F800000000000000',2,25259, 0x0d6a001a09ab,3434,26, 'interval',24.75, '2020-07-26T18:42:35.16140432Z',867.1, 'LORA',1956104963,2020-07-26T18:42:35.05974Z\
(196, 'home-node2', 'F800000000000000',2,25260, 0x0d6a001809ab,3434,24, 'interval',24.75, '2020-07-26T18:43:44.35825568Z',868.1, 'LORA',2025356707,2020-07-26T18:43:44.305002Z\
(197, 'home-node2', 'F800000000000000',2,25261, 0x0d6a001809ab,3434,24, 'interval',24.75, '2020-07-26T18:44:53.568303456Z',868.3, 'LORA',2094610203,2020-07-26T18:44:53.560024Z\
(198, 'home-node2', 'F800000000000000',2,25262, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T18:46:02.825207185Z',867.1, 'LORA',2163862971,2020-07-26T18:46:02.818503Z\
(199, 'home-node2', 'F800000000000000',2,25263, 0x0d6a001809b8,3434,24, 'interval',24.88, '2020-07-26T18:47:12.080068713Z',867.9, 'LORA',2233119972,2020-07-26T18:47:12.07319Z\
(200, 'home-node2', 'F800000000000000',2,25264, 0x0d6a001809b1,3434,24, 'interval',24.81, '2020-07-26T18:48:21.363455573Z',868.3, 'LORA',2302377115,2020-07-26T18:48:21.333207Z\
(201, 'home-node2', 'F800000000000000',2,25265, 0x0d6a001809b8,3434,24, 'interval',24.88, '2020-07-26T18:49:30.597237406Z',868.5, 'LORA',2371634843,2020-07-26T18:49:30.585289Z\
(202, 'home-node2', 'F800000000000000',2,25266, 0x0d6a001809b8,3434,24, 'interval',24.88, '2020-07-26T18:50:40.023503676Z',867.1, 'LORA',2440893707,2020-07-26T18:50:39.846602Z\
(203, 'home-node2', 'F800000000000000',2,25267, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T18:51:49.123153665Z',867.5, 'LORA',2510154012,2020-07-26T18:51:49.102633Z\
(204, 'home-node2', 'F800000000000000',2,25268, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T18:52:58.429589595Z',868.5, 'LORA',2579413907,2020-07-26T18:52:58.368641Z\
(205, 'home-node2', 'F800000000000000',2,25269, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T18:54:07.635342307Z',868.1, 'LORA',2648674635,2020-07-26T18:54:07.628001Z\
(206, 'home-node2', 'F800000000000000',2,25270, 0x0d6a001709b8,3434,23, 'interval',24.88, '2020-07-26T18:55:16.897439785Z',867.9, 'LORA',2717935036,2020-07-26T18:55:16.887637Z\
(207, 'home-node2', 'F800000000000000',2,25271, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T18:56:26.160991265Z',867.1, 'LORA',2787194443,2020-07-26T18:56:26.149777Z\
(208, 'home-node2', 'F800000000000000',2,25272, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T18:57:35.443602667Z',867.9, 'LORA',2856454740,2020-07-26T18:57:35.404601Z\
(209, 'home-node2', 'F800000000000000',2,25273, 0x0d6a001709b8,3434,23, 'interval',24.88, '2020-07-26T18:58:44.693346031Z',868.1, 'LORA',2925713539,2020-07-26T18:58:44.663912Z\
(210, 'home-node2', 'F800000000000000',2,25274, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T18:59:53.975359832Z',868.5, 'LORA',2994972867,2020-07-26T18:59:53.921205Z\
(211, 'home-node2', 'F800000000000000',2,25275, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T19:01:03.186408251Z',867.5, 'LORA',3064231732,2020-07-26T19:01:03.179357Z\
(212, 'home-node2', 'F800000000000000',2,25276, 0x0d6a001709be,3434,23, 'interval',24.94, '2020-07-26T19:02:14.831121504Z',867.7, 'LORA',3133491012,2020-07-26T19:02:12.441025Z\
(213, 'home-node2', 'F800000000000000',2,25277, 0x0d6a001609be,3434,22, 'interval',24.94, '2020-07-26T19:03:21.742491244Z',867.5, 'LORA',3202749300,2020-07-26T19:03:21.70371Z\
(214, 'home-node2', 'F800000000000000',2,25278, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:04:30.973880487Z',868.5, 'LORA',3272007779,2020-07-26T19:04:30.958665Z\
(215, 'home-node2', 'F800000000000000',2,25279, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:05:40.227625755Z',867.5, 'LORA',3341266620,2020-07-26T19:05:40.219853Z\
(216, 'home-node2', 'F800000000000000',2,25280, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:06:49.499013711Z',867.9, 'LORA',3410523772,2020-07-26T19:06:49.472031Z\
(217, 'home-node2', 'F800000000000000',2,25282, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:09:08.00184079Z',867.3, 'LORA',3549039051,2020-07-26T19:09:07.987693Z\
(218, 'home-node2', 'F800000000000000',2,25283, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:10:17.250692326Z',868.5, 'LORA',3618295987,2020-07-26T19:10:17.243461Z\
(219, 'home-node2', 'F800000000000000',2,25284, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:11:26.53996521Z',868.1, 'LORA',3687553875,2020-07-26T19:11:26.504972Z\
(220, 'home-node2', 'F800000000000000',2,25285, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:12:35.914296993Z',868.3, 'LORA',3756812003,2020-07-26T19:12:35.761432Z\
(221, 'home-node2', 'F800000000000000',2,25286, 0x0d6a001609b1,3434,22, 'interval',24.81, '2020-07-26T19:13:45.034540579Z',867.9, 'LORA',3826071676,2020-07-26T19:13:45.026601Z\
(222, 'home-node2', 'F800000000000000',2,25287, 0x0d6a001609b1,3434,22, 'interval',24.81, '2020-07-26T19:14:54.34744009Z',868.3, 'LORA',3895328995,2020-07-26T19:14:54.28147Z\
(223, 'home-node2', 'F800000000000000',2,25288, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:16:03.545310567Z',867.5, 'LORA',3964587476,2020-07-26T19:16:03.536091Z\
(224, 'home-node2', 'F800000000000000',2,25289, 0x0d6a001609b8,3434,22, 'interval',24.88, '2020-07-26T19:17:12.807031219Z',867.9, 'LORA',4033845140,2020-07-26T19:17:12.799319Z\
(225, 'home-node2', 'F800000000000000',2,25290, 0x0d6a001609b1,3434,22, 'interval',24.81, '2020-07-26T19:18:22.06868617Z',868.5, 'LORA',4103101171,2020-07-26T19:18:22.055432Z\
(226, 'home-node2', 'F800000000000000',2,25291, 0x0d6a001609b1,3434,22, 'interval',24.81, '2020-07-26T19:19:31.3121768Z',867.7, 'LORA',4172356908,2020-07-26T19:19:31.303888Z\
(227, 'home-node2', 'F800000000000000',2,25292, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:20:40.576964755Z',868.3, 'LORA',4241612499,2020-07-26T19:20:40.56638Z\
(228, 'home-node2', 'F800000000000000',2,25293, 0x0d6a001609ab,3434,22, 'interval',24.75, '2020-07-26T19:21:49.828812995Z',868.3, 'LORA',15901227,2020-07-26T19:21:49.82001Z\
(229, 'home-node2', 'F800000000000000',2,25294, 0x0d6a001609ab,3434,22, 'interval',24.75, '2020-07-26T19:22:59.080679935Z',867.9, 'LORA',85156164,2020-07-26T19:22:59.070218Z\
(230, 'home-node2', 'F800000000000000',2,25295, 0x0d6a001509b1,3434,21, 'interval',24.81, '2020-07-26T19:24:08.349058382Z',868.3, 'LORA',154410739,2020-07-26T19:24:08.332381Z\
(231, 'home-node2', 'F800000000000000',2,25296, 0x0d6a001609ab,3434,22, 'interval',24.75, '2020-07-26T19:25:17.664441749Z',867.9, 'LORA',223665396,2020-07-26T19:25:17.588746Z\
(232, 'home-node2', 'F800000000000000',2,25297, 0x0d6a001509b1,3434,21, 'interval',24.81, '2020-07-26T19:26:27.366142567Z',867.1, 'LORA',292919979,2020-07-26T19:26:26.835316Z\
(233, 'home-node2', 'F800000000000000',2,25298, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:27:36.096106148Z',867.3, 'LORA',362173635,2020-07-26T19:27:36.088185Z\
(234, 'home-node2', 'F800000000000000',2,25299, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:28:45.353113446Z',868.3, 'LORA',431426931,2020-07-26T19:28:45.342947Z\
(235, 'home-node2', 'F800000000000000',2,25300, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:29:54.60585884Z',867.9, 'LORA',500680148,2020-07-26T19:29:54.59772Z\
(236, 'home-node2', 'F800000000000000',2,25301, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:31:03.964358057Z',868.1, 'LORA',569932995,2020-07-26T19:31:03.849511Z\
(237, 'home-node2', 'F800000000000000',2,25302, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:32:13.112667027Z',867.7, 'LORA',639185348,2020-07-26T19:32:13.102328Z\
(238, 'home-node2', 'F800000000000000',2,25303, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:33:22.371754528Z',868.5, 'LORA',708436651,2020-07-26T19:33:22.359886Z\
(239, 'home-node2', 'F800000000000000',2,25304, 0x0d6a001509a5,3434,21, 'interval',24.69, '2020-07-26T19:34:31.616006511Z',868.3, 'LORA',777689275,2020-07-26T19:34:31.607919Z\
(240, 'home-node2', 'F800000000000000',2,25305, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:35:40.878594116Z',868.5, 'LORA',846940979,2020-07-26T19:35:40.863536Z\
(241, 'home-node2', 'F800000000000000',2,25306, 0x0d6a001509ab,3434,21, 'interval',24.75, '2020-07-26T19:36:50.134473113Z',867.3, 'LORA',916192387,2020-07-26T19:36:50.114157Z\
(242, 'home-node2', 'F800000000000000',2,25307, 0x0d6a001509a5,3434,21, 'interval',24.69, '2020-07-26T19:37:59.879899483Z',867.5, 'LORA',985443876,2020-07-26T19:37:59.365675Z\
(243, 'home-node2', 'F800000000000000',2,25308, 0x0d6a001509a5,3434,21, 'interval',24.69, '2020-07-26T19:39:08.625783682Z',867.1, 'LORA',1054695227,2020-07-26T19:39:08.615518Z\
(244, 'home-node2', 'F800000000000000',2,25309, 0x0d6a001509a5,3434,21, 'interval',24.69, '2020-07-26T19:40:17.870674566Z',867.1, 'LORA',1123946587,2020-07-26T19:40:17.861537Z\
(245, 'home-node2', 'F800000000000000',2,25310, 0x0d6a001509a5,3434,21, 'interval',24.69, '2020-07-26T19:41:27.121293265Z',867.3, 'LORA',1193196227,2020-07-26T19:41:27.114291Z\
(246, 'home-node2', 'F800000000000000',2,25311, 0x0d6a001509a5,3434,21, 'interval',24.69, '2020-07-26T19:42:36.371393992Z',867.1, 'LORA',1262446067,2020-07-26T19:42:36.364848Z\
(247, 'home-node2', 'F800000000000000',2,25312, 0x0d6a001509a5,3434,21, 'interval',24.69, '2020-07-26T19:43:45.625134524Z',867.1, 'LORA',1331695187,2020-07-26T19:43:45.617741Z\
(248, 'home-node2', 'F800000000000000',2,25313, 0x0d6a0015099f,3434,21, 'interval',24.63, '2020-07-26T19:44:55.042862048Z',867.9, 'LORA',1400944300,2020-07-26T19:44:54.867571Z\
(249, 'home-node2', 'F800000000000000',2,25314, 0x0d6a0014099f,3434,20, 'interval',24.63, '2020-07-26T19:46:04.15202591Z',868.1, 'LORA',1470193027,2020-07-26T19:46:04.116362Z\
(250, 'home-node2', 'F800000000000000',2,25315, 0x0d6a0015099f,3434,21, 'interval',24.63, '2020-07-26T19:47:13.372977703Z',868.5, 'LORA',1539441259,2020-07-26T19:47:13.365846Z\
(251, 'home-node2', 'F800000000000000',2,25316, 0x0d6a0015099f,3434,21, 'interval',24.63, '2020-07-26T19:48:22.61350002Z',867.1, 'LORA',1608688939,2020-07-26T19:48:22.604729Z\
(252, 'home-node2', 'F800000000000000',2,25317, 0x0d6a001409a5,3434,20, 'interval',24.69, '2020-07-26T19:49:31.895416884Z',867.5, 'LORA',1677938116,2020-07-26T19:49:31.856119Z\
(253, 'home-node2', 'F800000000000000',2,25318, 0x0d6a0014099f,3434,20, 'interval',24.63, '2020-07-26T19:50:41.111488272Z',867.7, 'LORA',1747187812,2020-07-26T19:50:41.104788Z\
(254, 'home-node2', 'F800000000000000',2,25319, 0x0d6a0014099f,3434,20, 'interval',24.63, '2020-07-26T19:51:50.364864003Z',867.3, 'LORA',1816437811,2020-07-26T19:51:50.358547Z\
